                               Labor Force Data by County, 2009 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN4904500000000   49     045   Tooele County, UT                                 2009        28,563       26,170      2,393      8.4
CN4904700000000   49     047   Uintah County, UT                                 2009        17,920       16,334      1,586      8.9
CN4904900000000   49     049   Utah County, UT                                   2009       224,252      207,547     16,705      7.4
CN4905100000000   49     051   Wasatch County, UT                                2009        10,151        9,251        900      8.9
CN4905300000000   49     053   Washington County, UT                             2009        60,848       54,541      6,307     10.4
CN4905500000000   49     055   Wayne County, UT                                  2009         1,498        1,369        129      8.6
CN4905700000000   49     057   Weber County, UT                                  2009       116,163      105,811     10,352      8.9
CN5000100000000   50     001   Addison County, VT                                2009        21,904       20,508      1,396      6.4
CN5000300000000   50     003   Bennington County, VT                             2009        20,630       18,990      1,640      7.9
CN5000500000000   50     005   Caledonia County, VT                              2009        16,784       15,430      1,354      8.1
CN5000700000000   50     007   Chittenden County, VT                             2009        90,337       85,063      5,274      5.8
CN5000900000000   50     009   Essex County, VT                                  2009         3,322        3,014        308      9.3
CN5001100000000   50     011   Franklin County, VT                               2009        26,617       24,804      1,813      6.8
CN5001300000000   50     013   Grand Isle County, VT                             2009         4,264        3,919        345      8.1
CN5001500000000   50     015   Lamoille County, VT                               2009        15,700       14,464      1,236      7.9
CN5001700000000   50     017   Orange County, VT                                 2009        16,635       15,560      1,075      6.5
CN5001900000000   50     019   Orleans County, VT                                2009        14,600       13,209      1,391      9.5
CN5002100000000   50     021   Rutland County, VT                                2009        35,680       32,735      2,945      8.3
CN5002300000000   50     023   Washington County, VT                             2009        34,832       32,549      2,283      6.6
CN5002500000000   50     025   Windham County, VT                                2009        25,256       23,603      1,653      6.5
CN5002700000000   50     027   Windsor County, VT                                2009        33,293       31,288      2,005      6.0
CN5100100000000   51     001   Accomack County, VA                               2009        19,755       18,425      1,330      6.7
CN5100300000000   51     003   Albemarle County, VA                              2009        52,038       49,268      2,770      5.3
CN5100500000000   51     005   Alleghany County, VA                              2009         7,097        6,427        670      9.4
CN5100700000000   51     007   Amelia County, VA                                 2009         6,672        6,135        537      8.0
CN5100900000000   51     009   Amherst County, VA                                2009        15,676       14,417      1,259      8.0
CN5101100000000   51     011   Appomattox County, VA                             2009         7,163        6,577        586      8.2
CN5101300000000   51     013   Arlington County, VA                              2009       137,435      131,354      6,081      4.4
CN5101500000000   51     015   Augusta County, VA                                2009        38,534       35,964      2,570      6.7
CN5101700000000   51     017   Bath County, VA                                   2009         2,697        2,523        174      6.5
CN5101900000000   51     019   Bedford County, VA                                2009        35,144       32,733      2,411      6.9
CN5102100000000   51     021   Bland County, VA                                  2009         3,606        3,329        277      7.7
CN5102300000000   51     023   Botetourt County, VA                              2009        17,535       16,391      1,144      6.5
CN5102500000000   51     025   Brunswick County, VA                              2009         7,227        6,388        839     11.6
CN5102700000000   51     027   Buchanan County, VA                               2009         9,268        8,448        820      8.8
CN5102900000000   51     029   Buckingham County, VA                             2009         7,396        6,775        621      8.4
CN5103100000000   51     031   Campbell County, VA                               2009        27,216       25,174      2,042      7.5
CN5103300000000   51     033   Caroline County, VA                               2009        14,172       12,941      1,231      8.7
CN5103500000000   51     035   Carroll County, VA                                2009        14,468       12,848      1,620     11.2
CN5103600000000   51     036   Charles City County, VA                           2009         3,847        3,488        359      9.3
CN5103700000000   51     037   Charlotte County, VA                              2009         5,567        5,036        531      9.5
CN5104100000000   51     041   Chesterfield County, VA                           2009       167,779      156,216     11,563      6.9
CN5104300000000   51     043   Clarke County, VA                                 2009         8,121        7,590        531      6.5
CN5104500000000   51     045   Craig County, VA                                  2009         2,450        2,263        187      7.6
CN5104700000000   51     047   Culpeper County, VA                               2009        21,376       19,621      1,755      8.2
CN5104900000000   51     049   Cumberland County, VA                             2009         4,611        4,262        349      7.6
CN5105100000000   51     051   Dickenson County, VA                              2009         6,465        5,884        581      9.0
CN5105300000000   51     053   Dinwiddie County, VA                              2009        13,101       12,010      1,091      8.3
CN5105700000000   51     057   Essex County, VA                                  2009         5,840        5,351        489      8.4
CN5105900000000   51     059   Fairfax County, VA                                2009       588,694      559,634     29,060      4.9
CN5106100000000   51     061   Fauquier County, VA                               2009        37,487       35,358      2,129      5.7
CN5106300000000   51     063   Floyd County, VA                                  2009         7,359        6,776        583      7.9
CN5106500000000   51     065   Fluvanna County, VA                               2009        14,024       13,190        834      5.9
CN5106700000000   51     067   Franklin County, VA                               2009        26,895       24,610      2,285      8.5
CN5106900000000   51     069   Frederick County, VA                              2009        41,026       37,817      3,209      7.8
CN5107100000000   51     071   Giles County, VA                                  2009         8,364        7,572        792      9.5
CN5107300000000   51     073   Gloucester County, VA                             2009        20,881       19,578      1,303      6.2
CN5107500000000   51     075   Goochland County, VA                              2009        11,414       10,644        770      6.7
CN5107700000000   51     077   Grayson County, VA                                2009         7,326        6,515        811     11.1
CN5107900000000   51     079   Greene County, VA                                 2009        10,779       10,132        647      6.0
CN5108100000000   51     081   Greensville County, VA                            2009         4,416        4,007        409      9.3
CN5108300000000   51     083   Halifax County, VA                                2009        16,605       14,667      1,938     11.7
CN5108500000000   51     085   Hanover County, VA                                2009        54,717       51,014      3,703      6.8
CN5108700000000   51     087   Henrico County, VA                                2009       164,782      153,039     11,743      7.1
CN5108900000000   51     089   Henry County, VA                                  2009        25,733       22,092      3,641     14.1
CN5109100000000   51     091   Highland County, VA                               2009         1,165        1,074         91      7.8
CN5109300000000   51     093   Isle of Wight County, VA                          2009        18,885       17,670      1,215      6.4
CN5109500000000   51     095   James City County, VA                             2009        32,242       30,447      1,795      5.6
CN5109700000000   51     097   King and Queen County, VA                         2009         3,273        3,002        271      8.3
CN5109900000000   51     099   King George County, VA                            2009        10,281        9,475        806      7.8
CN5110100000000   51     101   King William County, VA                           2009         8,686        8,055        631      7.3
CN5110300000000   51     103   Lancaster County, VA                              2009         5,675        5,130        545      9.6
CN5110500000000   51     105   Lee County, VA                                    2009        10,153        9,394        759      7.5
CN5110700000000   51     107   Loudoun County, VA                                2009       174,617      166,110      8,507      4.9
CN5110900000000   51     109   Louisa County, VA                                 2009        16,716       15,358      1,358      8.1
CN5111100000000   51     111   Lunenburg County, VA                              2009         5,636        5,094        542      9.6
CN5111300000000   51     113   Madison County, VA                                2009         7,447        6,973        474      6.4
CN5111500000000   51     115   Mathews County, VA                                2009         4,345        4,096        249      5.7
CN5111700000000   51     117   Mecklenburg County, VA                            2009        14,128       12,533      1,595     11.3
CN5111900000000   51     119   Middlesex County, VA                              2009         5,199        4,840        359      6.9
CN5112100000000   51     121   Montgomery County, VA                             2009        45,575       42,285      3,290      7.2
CN5112500000000   51     125   Nelson County, VA                                 2009         8,061        7,526        535      6.6
CN5112700000000   51     127   New Kent County, VA                               2009         9,902        9,187        715      7.2
CN5113100000000   51     131   Northampton County, VA                            2009         6,402        5,893        509      8.0
CN5113300000000   51     133   Northumberland County, VA                         2009         6,136        5,583        553      9.0
CN5113500000000   51     135   Nottoway County, VA                               2009         6,660        6,107        553      8.3
CN5113700000000   51     137   Orange County, VA                                 2009        15,884       14,614      1,270      8.0
CN5113900000000   51     139   Page County, VA                                   2009        12,125       10,650      1,475     12.2
CN5114100000000   51     141   Patrick County, VA                                2009         9,292        8,221      1,071     11.5
CN5114300000000   51     143   Pittsylvania County, VA                           2009        31,934       28,431      3,503     11.0
CN5114500000000   51     145   Powhatan County, VA                               2009        14,200       13,273        927      6.5
CN5114700000000   51     147   Prince Edward County, VA                          2009        10,028        9,104        924      9.2
CN5114900000000   51     149   Prince George County, VA                          2009        15,094       14,009      1,085      7.2
CN5115300000000   51     153   Prince William County, VA                         2009       208,865      197,056     11,809      5.7
CN5115500000000   51     155   Pulaski County, VA                                2009        18,205       16,147      2,058     11.3
CN5115700000000   51     157   Rappahannock County, VA                           2009         4,239        3,983        256      6.0
CN5115900000000   51     159   Richmond County, VA                               2009         4,101        3,773        328      8.0
CN5116100000000   51     161   Roanoke County, VA                                2009        48,618       45,654      2,964      6.1
CN5116300000000   51     163   Rockbridge County, VA                             2009        11,701       10,918        783      6.7
CN5116500000000   51     165   Rockingham County, VA                             2009        41,803       39,259      2,544      6.1
CN5116700000000   51     167   Russell County, VA                                2009        12,450       11,094      1,356     10.9
CN5116900000000   51     169   Scott County, VA                                  2009         9,897        8,919        978      9.9
CN5117100000000   51     171   Shenandoah County, VA                             2009        20,298       18,576      1,722      8.5
CN5117300000000   51     173   Smyth County, VA                                  2009        15,222       13,472      1,750     11.5
CN5117500000000   51     175   Southampton County, VA                            2009         8,120        7,450        670      8.3
CN5117700000000   51     177   Spotsylvania County, VA                           2009        65,062       61,267      3,795      5.8
CN5117900000000   51     179   Stafford County, VA                               2009        65,653       61,925      3,728      5.7
CN5118100000000   51     181   Surry County, VA                                  2009         3,731        3,441        290      7.8
CN5118300000000   51     183   Sussex County, VA                                 2009         4,459        3,991        468     10.5
CN5118500000000   51     185   Tazewell County, VA                               2009        21,548       19,863      1,685      7.8
CN5118700000000   51     187   Warren County, VA                                 2009        19,806       18,257      1,549      7.8
CN5119100000000   51     191   Washington County, VA                             2009        27,086       24,700      2,386      8.8
CN5119300000000   51     193   Westmoreland County, VA                           2009         9,160        8,438        722      7.9
CN5119500000000   51     195   Wise County, VA                                   2009        19,463       18,129      1,334      6.9
CN5119700000000   51     197   Wythe County, VA                                  2009        16,466       14,680      1,786     10.8
CN5119900000000   51     199   York County, VA                                   2009        30,499       28,820      1,679      5.5
CN5151000000000   51     510   Alexandria city, VA                               2009        94,604       89,888      4,716      5.0
CN5151500000000   51     515   Bedford city, VA                                  2009         2,664        2,404        260      9.8
CN5152000000000   51     520   Bristol city, VA                                  2009         8,157        7,315        842     10.3
CN5153000000000   51     530   Buena Vista city, VA                              2009         3,460        3,155        305      8.8
CN5154000000000   51     540   Charlottesville city, VA                          2009        21,775       20,317      1,458      6.7
CN5155000000000   51     550   Chesapeake city, VA                               2009       115,224      107,617      7,607      6.6
CN5157000000000   51     570   Colonial Heights city, VA                         2009         9,189        8,440        749      8.2
CN5158000000000   51     580   Covington city, VA                                2009         2,753        2,466        287     10.4
CN5159000000000   51     590   Danville city, VA                                 2009        20,211       17,388      2,823     14.0
CN5159500000000   51     595   Emporia city, VA                                  2009         2,547        2,228        319     12.5
CN5160000000000   51     600   Fairfax city, VA                                  2009        14,558       13,722        836      5.7
CN5161000000000   51     610   Falls Church city, VA                             2009         7,279        6,757        522      7.2
CN5162000000000   51     620   Franklin city, VA                                 2009         3,961        3,546        415     10.5
CN5163000000000   51     630   Fredericksburg city, VA                           2009        13,032       11,768      1,264      9.7
CN5164000000000   51     640   Galax city, VA                                    2009         3,246        2,920        326     10.0
CN5165000000000   51     650   Hampton city, VA                                  2009        67,515       62,041      5,474      8.1
CN5166000000000   51     660   Harrisonburg city, VA                             2009        23,110       21,497      1,613      7.0
CN5167000000000   51     670   Hopewell city, VA                                 2009        10,597        9,453      1,144     10.8
CN5167800000000   51     678   Lexington city, VA                                2009         2,489        2,239        250     10.0
CN5168000000000   51     680   Lynchburg city, VA                                2009        34,957       32,039      2,918      8.3
CN5168300000000   51     683   Manassas city, VA                                 2009        20,528       18,972      1,556      7.6
CN5168500000000   51     685   Manassas Park city, VA                            2009         6,887        6,455        432      6.3
CN5169000000000   51     690   Martinsville city, VA                             2009         6,256        5,011      1,245     19.9
CN5170000000000   51     700   Newport News city, VA                             2009        94,705       87,425      7,280      7.7
CN5171000000000   51     710   Norfolk city, VA                                  2009        99,084       90,317      8,767      8.8
CN5172000000000   51     720   Norton city, VA                                   2009         1,728        1,614        114      6.6
CN5173000000000   51     730   Petersburg city, VA                               2009        14,535       12,532      2,003     13.8
CN5173500000000   51     735   Poquoson city, VA                                 2009         6,209        5,876        333      5.4
CN5174000000000   51     740   Portsmouth city, VA                               2009        45,318       41,325      3,993      8.8
CN5175000000000   51     750   Radford city, VA                                  2009         7,951        7,215        736      9.3
CN5176000000000   51     760   Richmond city, VA                                 2009       101,478       91,414     10,064      9.9
CN5177000000000   51     770   Roanoke city, VA                                  2009        47,425       43,193      4,232      8.9
CN5177500000000   51     775   Salem city, VA                                    2009        13,322       12,440        882      6.6
CN5179000000000   51     790   Staunton city, VA                                 2009        11,924       11,028        896      7.5
CN5180000000000   51     800   Suffolk city, VA                                  2009        40,684       37,853      2,831      7.0
CN5181000000000   51     810   Virginia Beach city, VA                           2009       220,258      206,582     13,676      6.2
CN5182000000000   51     820   Waynesboro city, VA                               2009        10,736        9,786        950      8.8
CN5183000000000   51     830   Williamsburg city, VA                             2009         5,576        4,721        855     15.3
CN5184000000000   51     840   Winchester city, VA                               2009        14,265       13,067      1,198      8.4
CN5300100000000   53     001   Adams County, WA                                  2009         8,250        7,511        739      9.0
CN5300300000000   53     003   Asotin County, WA                                 2009        10,302        9,320        982      9.5
CN5300500000000   53     005   Benton County, WA                                 2009        92,068       85,463      6,605      7.2
CN5300700000000   53     007   Chelan County, WA                                 2009        41,773       38,417      3,356      8.0
CN5300900000000   53     009   Clallam County, WA                                2009        30,122       27,099      3,023     10.0
CN5301100000000   53     011   Clark County, WA                                  2009       217,536      188,747     28,789     13.2
CN5301300000000   53     013   Columbia County, WA                               2009         1,588        1,414        174     11.0
CN5301500000000   53     015   Cowlitz County, WA                                2009        44,627       38,659      5,968     13.4
CN5301700000000   53     017   Douglas County, WA                                2009        21,988       20,236      1,752      8.0
CN5301900000000   53     019   Ferry County, WA                                  2009         3,057        2,652        405     13.2
CN5302100000000   53     021   Franklin County, WA                               2009        36,451       33,413      3,038      8.3
CN5302300000000   53     023   Garfield County, WA                               2009         1,020          946         74      7.3
CN5302500000000   53     025   Grant County, WA                                  2009        41,999       37,856      4,143      9.9
CN5302700000000   53     027   Grays Harbor County, WA                           2009        31,334       27,208      4,126     13.2
CN5302900000000   53     029   Island County, WA                                 2009        32,740       29,831      2,909      8.9
CN5303100000000   53     031   Jefferson County, WA                              2009        13,063       11,904      1,159      8.9
CN5303300000000   53     033   King County, WA                                   2009     1,117,714    1,021,771     95,943      8.6
CN5303500000000   53     035   Kitsap County, WA                                 2009       124,503      114,920      9,583      7.7
CN5303700000000   53     037   Kittitas County, WA                               2009        20,754       18,871      1,883      9.1
CN5303900000000   53     039   Klickitat County, WA                              2009        10,815        9,697      1,118     10.3
CN5304100000000   53     041   Lewis County, WA                                  2009        31,515       27,352      4,163     13.2
CN5304300000000   53     043   Lincoln County, WA                                2009         4,818        4,409        409      8.5
CN5304500000000   53     045   Mason County, WA                                  2009        25,335       22,622      2,713     10.7
CN5304700000000   53     047   Okanogan County, WA                               2009        21,966       19,863      2,103      9.6
CN5304900000000   53     049   Pacific County, WA                                2009         9,221        8,047      1,174     12.7
CN5305100000000   53     051   Pend Oreille County, WA                           2009         5,526        4,726        800     14.5
CN5305300000000   53     053   Pierce County, WA                                 2009       394,417      356,299     38,118      9.7
CN5305500000000   53     055   San Juan County, WA                               2009         8,434        7,872        562      6.7
CN5305700000000   53     057   Skagit County, WA                                 2009        58,091       52,225      5,866     10.1
CN5305900000000   53     059   Skamania County, WA                               2009         5,075        4,415        660     13.0
CN5306100000000   53     061   Snohomish County, WA                              2009       383,747      345,033     38,714     10.1
CN5306300000000   53     063   Spokane County, WA                                2009       238,026      216,121     21,905      9.2
CN5306500000000   53     065   Stevens County, WA                                2009        18,824       16,377      2,447     13.0
CN5306700000000   53     067   Thurston County, WA                               2009       130,816      120,514     10,302      7.9
CN5306900000000   53     069   Wahkiakum County, WA                              2009         1,612        1,380        232     14.4
CN5307100000000   53     071   Walla Walla County, WA                            2009        30,876       28,781      2,095      6.8
CN5307300000000   53     073   Whatcom County, WA                                2009       107,130       98,068      9,062      8.5
CN5307500000000   53     075   Whitman County, WA                                2009        21,658       20,431      1,227      5.7
CN5307700000000   53     077   Yakima County, WA                                 2009       124,954      113,785     11,169      8.9
CN5400100000000   54     001   Barbour County, WV                                2009         6,815        6,227        588      8.6
CN5400300000000   54     003   Berkeley County, WV                               2009        46,146       42,273      3,873      8.4
CN5400500000000   54     005   Boone County, WV                                  2009         9,298        8,584        714      7.7
CN5400700000000   54     007   Braxton County, WV                                2009         5,892        5,411        481      8.2
CN5400900000000   54     009   Brooke County, WV                                 2009        11,029        9,827      1,202     10.9
CN5401100000000   54     011   Cabell County, WV                                 2009        44,315       41,378      2,937      6.6
CN5401300000000   54     013   Calhoun County, WV                                2009         2,823        2,466        357     12.6
CN5401500000000   54     015   Clay County, WV                                   2009         3,523        3,133        390     11.1
CN5401700000000   54     017   Doddridge County, WV                              2009         2,835        2,617        218      7.7
CN5401900000000   54     019   Fayette County, WV                                2009        17,956       16,457      1,499      8.3
CN5402100000000   54     021   Gilmer County, WV                                 2009         3,190        2,982        208      6.5
CN5402300000000   54     023   Grant County, WV                                  2009         5,046        4,549        497      9.8
CN5402500000000   54     025   Greenbrier County, WV                             2009        14,717       13,360      1,357      9.2
CN5402700000000   54     027   Hampshire County, WV                              2009         9,207        8,464        743      8.1
CN5402900000000   54     029   Hancock County, WV                                2009        14,462       12,853      1,609     11.1
CN5403100000000   54     031   Hardy County, WV                                  2009         6,688        6,097        591      8.8
CN5403300000000   54     033   Harrison County, WV                               2009        31,204       29,199      2,005      6.4
CN5403500000000   54     035   Jackson County, WV                                2009        11,611       10,307      1,304     11.2
CN5403700000000   54     037   Jefferson County, WV                              2009        24,431       22,835      1,596      6.5
CN5403900000000   54     039   Kanawha County, WV                                2009        91,714       86,044      5,670      6.2
CN5404100000000   54     041   Lewis County, WV                                  2009         7,639        7,086        553      7.2
CN5404300000000   54     043   Lincoln County, WV                                2009         8,083        7,312        771      9.5
CN5404500000000   54     045   Logan County, WV                                  2009        13,269       12,209      1,060      8.0
CN5404700000000   54     047   McDowell County, WV                               2009         7,392        6,549        843     11.4
CN5404900000000   54     049   Marion County, WV                                 2009        26,273       24,736      1,537      5.9
CN5405100000000   54     051   Marshall County, WV                               2009        14,770       13,491      1,279      8.7
CN5405300000000   54     053   Mason County, WV                                  2009        10,184        9,001      1,183     11.6
CN5405500000000   54     055   Mercer County, WV                                 2009        25,120       23,496      1,624      6.5
CN5405700000000   54     057   Mineral County, WV                                2009        13,695       12,704        991      7.2
CN5405900000000   54     059   Mingo County, WV                                  2009         8,856        8,077        779      8.8
CN5406100000000   54     061   Monongalia County, WV                             2009        49,451       47,297      2,154      4.4
CN5406300000000   54     063   Monroe County, WV                                 2009         5,777        5,364        413      7.1
CN5406500000000   54     065   Morgan County, WV                                 2009         6,821        6,227        594      8.7
CN5406700000000   54     067   Nicholas County, WV                               2009        10,602        9,694        908      8.6
CN5406900000000   54     069   Ohio County, WV                                   2009        21,117       19,536      1,581      7.5
CN5407100000000   54     071   Pendleton County, WV                              2009         3,530        3,266        264      7.5
CN5407300000000   54     073   Pleasants County, WV                              2009         3,192        2,870        322     10.1
CN5407500000000   54     075   Pocahontas County, WV                             2009         3,567        3,148        419     11.7
CN5407700000000   54     077   Preston County, WV                                2009        15,284       14,220      1,064      7.0
CN5407900000000   54     079   Putnam County, WV                                 2009        27,677       26,019      1,658      6.0
CN5408100000000   54     081   Raleigh County, WV                                2009        32,564       30,247      2,317      7.1
CN5408300000000   54     083   Randolph County, WV                               2009        12,598       11,493      1,105      8.8
CN5408500000000   54     085   Ritchie County, WV                                2009         4,364        3,962        402      9.2
CN5408700000000   54     087   Roane County, WV                                  2009         5,510        4,858        652     11.8
CN5408900000000   54     089   Summers County, WV                                2009         4,611        4,252        359      7.8
CN5409100000000   54     091   Taylor County, WV                                 2009         7,075        6,579        496      7.0
CN5409300000000   54     093   Tucker County, WV                                 2009         2,855        2,535        320     11.2
CN5409500000000   54     095   Tyler County, WV                                  2009         3,598        3,225        373     10.4
CN5409700000000   54     097   Upshur County, WV                                 2009        10,652        9,772        880      8.3
CN5409900000000   54     099   Wayne County, WV                                  2009        17,151       15,812      1,339      7.8
CN5410100000000   54     101   Webster County, WV                                2009         3,228        2,894        334     10.3
CN5410300000000   54     103   Wetzel County, WV                                 2009         6,247        5,525        722     11.6
CN5410500000000   54     105   Wirt County, WV                                   2009         2,411        2,122        289     12.0
CN5410700000000   54     107   Wood County, WV                                   2009        40,593       37,170      3,423      8.4
CN5410900000000   54     109   Wyoming County, WV                                2009         8,141        7,338        803      9.9
CN5500100000000   55     001   Adams County, WI                                  2009        10,043        8,967      1,076     10.7
CN5500300000000   55     003   Ashland County, WI                                2009         9,186        8,253        933     10.2
CN5500500000000   55     005   Barron County, WI                                 2009        25,273       22,957      2,316      9.2
CN5500700000000   55     007   Bayfield County, WI                               2009         8,070        7,321        749      9.3
CN5500900000000   55     009   Brown County, WI                                  2009       141,723      130,607     11,116      7.8
CN5501100000000   55     011   Buffalo County, WI                                2009         8,355        7,768        587      7.0
CN5501300000000   55     013   Burnett County, WI                                2009         8,027        7,147        880     11.0
CN5501500000000   55     015   Calumet County, WI                                2009        25,761       23,762      1,999      7.8
CN5501700000000   55     017   Chippewa County, WI                               2009        33,308       30,448      2,860      8.6
CN5501900000000   55     019   Clark County, WI                                  2009        17,939       16,219      1,720      9.6
CN5502100000000   55     021   Columbia County, WI                               2009        31,283       28,643      2,640      8.4
CN5502300000000   55     023   Crawford County, WI                               2009         9,434        8,490        944     10.0
CN5502500000000   55     025   Dane County, WI                                   2009       300,287      282,593     17,694      5.9
CN5502700000000   55     027   Dodge County, WI                                  2009        47,525       42,869      4,656      9.8
CN5502900000000   55     029   Door County, WI                                   2009        17,474       15,902      1,572      9.0
CN5503100000000   55     031   Douglas County, WI                                2009        23,622       21,651      1,971      8.3
CN5503300000000   55     033   Dunn County, WI                                   2009        25,909       24,005      1,904      7.3
CN5503500000000   55     035   Eau Claire County, WI                             2009        57,092       53,137      3,955      6.9
CN5503700000000   55     037   Florence County, WI                               2009         2,423        2,167        256     10.6
CN5503900000000   55     039   Fond du Lac County, WI                            2009        56,528       51,343      5,185      9.2
CN5504100000000   55     041   Forest County, WI                                 2009         5,000        4,479        521     10.4
CN5504300000000   55     043   Grant County, WI                                  2009        28,876       26,671      2,205      7.6
CN5504500000000   55     045   Green County, WI                                  2009        20,439       18,590      1,849      9.0
CN5504700000000   55     047   Green Lake County, WI                             2009        10,297        9,289      1,008      9.8
CN5504900000000   55     049   Iowa County, WI                                   2009        14,082       12,976      1,106      7.9
CN5505100000000   55     051   Iron County, WI                                   2009         3,006        2,636        370     12.3
CN5505300000000   55     053   Jackson County, WI                                2009        10,032        9,124        908      9.1
CN5505500000000   55     055   Jefferson County, WI                              2009        42,908       38,900      4,008      9.3
CN5505700000000   55     057   Juneau County, WI                                 2009        13,627       12,240      1,387     10.2
CN5505900000000   55     059   Kenosha County, WI                                2009        86,634       77,423      9,211     10.6
CN5506100000000   55     061   Kewaunee County, WI                               2009        11,629       10,702        927      8.0
CN5506300000000   55     063   La Crosse County, WI                              2009        66,314       61,819      4,495      6.8
CN5506500000000   55     065   Lafayette County, WI                              2009         9,323        8,637        686      7.4
CN5506700000000   55     067   Langlade County, WI                               2009        11,045        9,905      1,140     10.3
CN5506900000000   55     069   Lincoln County, WI                                2009        15,672       13,881      1,791     11.4
CN5507100000000   55     071   Manitowoc County, WI                              2009        46,551       41,836      4,715     10.1
CN5507300000000   55     073   Marathon County, WI                               2009        75,337       68,619      6,718      8.9
CN5507500000000   55     075   Marinette County, WI                              2009        22,579       19,920      2,659     11.8
CN5507700000000   55     077   Marquette County, WI                              2009         7,828        7,009        819     10.5
CN5507800000000   55     078   Menominee County, WI                              2009         1,650        1,417        233     14.1
CN5507900000000   55     079   Milwaukee County, WI                              2009       470,135      424,919     45,216      9.6
CN5508100000000   55     081   Monroe County, WI                                 2009        24,903       22,967      1,936      7.8
CN5508300000000   55     083   Oconto County, WI                                 2009        20,693       18,314      2,379     11.5
CN5508500000000   55     085   Oneida County, WI                                 2009        19,072       17,188      1,884      9.9
CN5508700000000   55     087   Outagamie County, WI                              2009        99,848       91,397      8,451      8.5
CN5508900000000   55     089   Ozaukee County, WI                                2009        47,813       44,170      3,643      7.6
CN5509100000000   55     091   Pepin County, WI                                  2009         4,153        3,843        310      7.5
CN5509300000000   55     093   Pierce County, WI                                 2009        23,606       21,779      1,827      7.7
CN5509500000000   55     095   Polk County, WI                                   2009        24,402       21,848      2,554     10.5
CN5509700000000   55     097   Portage County, WI                                2009        43,358       40,207      3,151      7.3
CN5509900000000   55     099   Price County, WI                                  2009         8,388        7,458        930     11.1
CN5510100000000   55     101   Racine County, WI                                 2009        99,934       89,523     10,411     10.4
CN5510300000000   55     103   Richland County, WI                               2009        10,206        9,288        918      9.0
CN5510500000000   55     105   Rock County, WI                                   2009        82,895       72,298     10,597     12.8
CN5510700000000   55     107   Rusk County, WI                                   2009         7,425        6,448        977     13.2
CN5510900000000   55     109   St. Croix County, WI                              2009        47,560       43,672      3,888      8.2
CN5511100000000   55     111   Sauk County, WI                                   2009        35,889       32,866      3,023      8.4
CN5511300000000   55     113   Sawyer County, WI                                 2009         9,136        8,207        929     10.2
CN5511500000000   55     115   Shawano County, WI                                2009        22,797       20,642      2,155      9.5
CN5511700000000   55     117   Sheboygan County, WI                              2009        65,271       59,173      6,098      9.3
CN5511900000000   55     119   Taylor County, WI                                 2009        10,805        9,540      1,265     11.7
CN5512100000000   55     121   Trempealeau County, WI                            2009        16,395       15,132      1,263      7.7
CN5512300000000   55     123   Vernon County, WI                                 2009        15,324       14,107      1,217      7.9
CN5512500000000   55     125   Vilas County, WI                                  2009        11,051        9,938      1,113     10.1
CN5512700000000   55     127   Walworth County, WI                               2009        56,478       51,270      5,208      9.2
CN5512900000000   55     129   Washburn County, WI                               2009         7,995        7,200        795      9.9
CN5513100000000   55     131   Washington County, WI                             2009        75,223       68,567      6,656      8.8
CN5513300000000   55     133   Waukesha County, WI                               2009       214,128      197,662     16,466      7.7
CN5513500000000   55     135   Waupaca County, WI                                2009        28,533       25,751      2,782      9.8
CN5513700000000   55     137   Waushara County, WI                               2009        12,920       11,617      1,303     10.1
CN5513900000000   55     139   Winnebago County, WI                              2009        95,717       88,220      7,497      7.8
CN5514100000000   55     141   Wood County, WI                                   2009        42,091       38,329      3,762      8.9
CN5600100000000   56     001   Albany County, WY                                 2009        19,699       18,877        822      4.2
CN5600300000000   56     003   Big Horn County, WY                               2009         5,059        4,624        435      8.6
CN5600500000000   56     005   Campbell County, WY                               2009        28,802       27,260      1,542      5.4
CN5600700000000   56     007   Carbon County, WY                                 2009         7,946        7,375        571      7.2
CN5600900000000   56     009   Converse County, WY                               2009         7,631        7,195        436      5.7
CN5601100000000   56     011   Crook County, WY                                  2009         3,594        3,391        203      5.6
CN5601300000000   56     013   Fremont County, WY                                2009        19,243       17,765      1,478      7.7
CN5601500000000   56     015   Goshen County, WY                                 2009         6,312        5,974        338      5.4
CN5601700000000   56     017   Hot Springs County, WY                            2009         2,536        2,387        149      5.9
CN5601900000000   56     019   Johnson County, WY                                2009         4,096        3,791        305      7.4
CN5602100000000   56     021   Laramie County, WY                                2009        43,831       40,995      2,836      6.5
CN5602300000000   56     023   Lincoln County, WY                                2009         8,409        7,756        653      7.8
CN5602500000000   56     025   Natrona County, WY                                2009        41,254       38,542      2,712      6.6
CN5602700000000   56     027   Niobrara County, WY                               2009         1,298        1,233         65      5.0
CN5602900000000   56     029   Park County, WY                                   2009        14,906       13,989        917      6.2
CN5603100000000   56     031   Platte County, WY                                 2009         4,139        3,888        251      6.1
CN5603300000000   56     033   Sheridan County, WY                               2009        16,500       15,385      1,115      6.8
CN5603500000000   56     035   Sublette County, WY                               2009         7,293        6,971        322      4.4
